id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id3719132,2,4/9/2016 15:30,4/9/2016 15:43,1,-73.96633911,40.76224136,-73.92462921,40.74684906,N,732
id3246384,2,1/20/2016 10:32,1/20/2016 10:41,1,-74.0029068,40.76034927,-73.98606873,40.75883102,N,540
id3733977,2,6/12/2016 10:02,6/12/2016 10:29,3,-73.9747467,40.75915146,-73.79045105,40.64675903,N,1664
id3487927,2,3/26/2016 0:57,3/26/2016 1:00,6,-73.99917603,40.72024155,-73.99416351,40.72659302,N,204
id2166095,2,2/23/2016 9:04,2/23/2016 9:08,1,-73.99516296,40.72491074,-73.98513794,40.72174072,N,249
id1313775,2,6/29/2016 13:50,6/29/2016 14:04,3,-73.98129272,40.76801682,-73.98088837,40.7851181,N,809
id1883268,1,1/19/2016 19:37,1/19/2016 19:44,1,-73.97419739,40.7647171,-73.96363068,40.7743988,N,413
id3654567,1,5/5/2016 17:17,5/5/2016 17:42,1,-74.01525116,40.71554947,-73.98823547,40.73225784,N,1490
id3824983,2,5/23/2016 9:03,5/23/2016 9:14,1,-73.97544098,40.76110077,-73.97502136,40.75255966,N,670
id3567514,2,3/14/2016 15:41,3/14/2016 15:52,1,-73.96874237,40.76425552,-73.98564148,40.74754333,N,684
id0969517,1,2/1/2016 8:51,2/1/2016 9:27,2,-73.87275696,40.77421951,-73.94597626,40.83546066,N,2124
id0796752,2,4/19/2016 21:07,4/19/2016 21:10,2,-73.96827698,40.75512695,-73.97341156,40.74820328,N,161
id2630617,2,4/29/2016 11:41,4/29/2016 12:09,1,-73.87297058,40.77416992,-74.00285339,40.74488831,N,1712
id0158020,2,3/19/2016 21:32,3/19/2016 21:49,1,-73.87326813,40.77421188,-73.80770111,40.70032883,N,1066
id3591470,1,2/26/2016 8:38,2/26/2016 8:48,1,-73.97770691,40.75383377,-73.98235321,40.76300812,N,619
id2945392,1,3/27/2016 21:35,3/27/2016 22:09,1,-73.87307739,40.77423859,-73.93395233,40.68744659,N,2063
id2928704,1,1/10/2016 21:19,1/10/2016 21:29,1,-73.98339844,40.76049423,-73.95090485,40.77492523,N,603
id1678153,1,2/28/2016 9:42,2/28/2016 9:46,2,-73.95270538,40.77997208,-73.95100403,40.77032089,N,259
id3403810,1,3/7/2016 20:32,3/7/2016 20:41,1,-74.0013504,40.73124695,-73.99332428,40.75244141,N,518
id2300424,1,5/1/2016 15:15,5/1/2016 15:31,1,-74.0019455,40.74050522,-73.97805023,40.74174118,N,941
id2873120,1,2/15/2016 10:42,2/15/2016 10:50,1,-73.97902679,40.76015472,-73.9920578,40.73788834,N,480
id2640693,1,6/10/2016 22:10,6/10/2016 22:27,2,-73.87098694,40.77381897,-73.95796967,40.7601738,N,1014
id1655495,2,1/4/2016 17:24,1/4/2016 17:27,1,-73.98838043,40.76431656,-73.99038696,40.75784683,N,141
id2353357,2,1/2/2016 3:50,1/2/2016 4:04,3,-73.9835434,40.69400787,-73.99795532,40.75659561,N,823
id2008145,1,4/6/2016 15:39,4/6/2016 15:42,1,-74.00222015,40.7152977,-74.00796509,40.7118454,N,203
id1754145,2,2/29/2016 10:14,2/29/2016 10:41,2,-73.99002075,40.73442841,-73.98013306,40.76727676,N,1638
id2262877,1,6/21/2016 0:04,6/21/2016 0:10,1,-73.99087524,40.73623657,-73.98308563,40.72742462,N,387
id1532375,1,5/20/2016 6:53,5/20/2016 7:00,1,-73.9751358,40.75275421,-74.00083923,40.75552368,N,439
id0309013,2,4/21/2016 16:06,4/21/2016 16:07,1,-73.9730072,40.76433182,-73.97447205,40.76213837,N,93
id3239236,2,5/26/2016 15:34,5/26/2016 15:35,1,-73.97640228,40.76544952,-73.97644806,40.76735687,N,33
id0951201,1,2/27/2016 7:22,2/27/2016 7:28,1,-73.90314484,40.74556732,-73.88807678,40.74847794,N,359
id1049373,2,6/29/2016 21:09,6/29/2016 21:28,1,-73.99104309,40.7505188,-74.00180817,40.70700836,N,1112
id2918233,2,4/12/2016 0:34,4/12/2016 0:37,2,-73.98309326,40.74380875,-73.98841858,40.74893951,N,172
id0650316,2,2/4/2016 10:40,2/4/2016 10:49,1,-73.95437622,40.77437592,-73.96855164,40.75505829,N,588
id0317960,1,3/13/2016 20:01,3/13/2016 20:14,3,-73.99617767,40.74322128,-73.98370361,40.72375107,N,787
id3062364,1,1/2/2016 9:40,1/2/2016 10:06,1,-73.77667999,40.6452446,-73.98342896,40.73448563,N,1536
id1885666,2,1/8/2016 11:15,1/8/2016 11:28,1,-73.96813202,40.76242065,-73.98227692,40.75174332,N,725
id0202885,1,2/19/2016 9:48,2/19/2016 9:58,1,-73.98800659,40.71875381,-73.97543335,40.74119568,N,591
id1457122,2,2/1/2016 18:28,2/1/2016 18:35,2,-73.97032166,40.78908157,-73.95241547,40.78951645,N,406
id2165185,1,2/10/2016 19:17,2/10/2016 19:25,2,-73.96946716,40.76044846,-73.98146057,40.74964905,N,499
id3115457,2,3/23/2016 21:12,3/23/2016 21:54,1,-73.97917175,40.74996948,-73.89147186,40.71993637,N,2488
id0527322,1,4/10/2016 16:11,4/10/2016 16:21,1,-74.00228119,40.73041916,-73.98847961,40.75601196,N,588
id1509894,2,5/1/2016 1:02,5/1/2016 1:18,2,-74.00193024,40.73295975,-73.95561218,40.77669525,N,926
id3338937,1,2/15/2016 15:10,2/15/2016 15:19,2,-73.99725342,40.74196625,-74.00902557,40.72632217,N,574
id1741467,2,4/25/2016 11:48,4/25/2016 11:59,2,-73.96656036,40.79908752,-73.98499298,40.76877213,N,702
id1247429,1,5/7/2016 1:44,5/7/2016 2:05,1,-74.00933838,40.70445633,-73.99195862,40.7706871,N,1271
id0240658,1,4/22/2016 15:49,4/22/2016 16:37,1,-74.01004028,40.70286942,-73.87121582,40.77422333,N,2863
id2161848,2,6/12/2016 8:30,6/12/2016 8:45,1,-73.98490906,40.72425842,-74.00295258,40.75628662,N,920
id3160477,1,6/21/2016 15:25,6/21/2016 15:37,1,-73.97801208,40.7259903,-73.99461365,40.72743988,N,759
id3688202,2,4/28/2016 12:04,4/28/2016 12:16,2,-73.99376678,40.7620697,-73.98036194,40.75653076,N,716
id2953451,2,5/13/2016 8:13,5/13/2016 8:28,1,-73.97042847,40.78371811,-73.96890259,40.75826263,N,932
id1546733,2,3/21/2016 13:42,3/21/2016 13:45,1,-73.9828186,40.76680756,-73.98225403,40.77390289,N,197
id2398664,1,6/16/2016 23:33,6/16/2016 23:58,1,-74.0090332,40.71611786,-73.95420837,40.6736145,N,1495
id3946002,2,4/1/2016 16:16,4/1/2016 17:05,1,-73.78189087,40.64468002,-73.96646118,40.67292023,N,2974
id2632561,2,4/13/2016 18:29,4/13/2016 18:43,5,-74.00379181,40.71334839,-73.98941803,40.68870926,N,800
id2052073,1,3/8/2016 10:00,3/8/2016 10:06,1,-73.97085571,40.78835297,-73.9859848,40.77772522,N,378
id2262676,1,1/29/2016 19:35,1/29/2016 19:42,1,-73.98960876,40.76298141,-73.98613739,40.77874374,N,416
id0114023,1,3/1/2016 0:16,3/1/2016 0:27,2,-73.95181274,40.77788544,-73.9207077,40.7624321,N,663
id0047273,2,5/7/2016 12:46,5/7/2016 13:05,1,-73.96422577,40.77143097,-73.98466492,40.74440002,N,1142
id2715408,2,4/7/2016 15:00,4/7/2016 15:07,2,-73.99032593,40.74044037,-73.99286652,40.73059845,N,414
id0357004,2,1/11/2016 1:48,1/11/2016 1:57,6,-73.95587158,40.77603149,-73.94763184,40.7783699,N,576
id2110994,1,6/29/2016 11:06,6/29/2016 11:15,1,-73.96958923,40.78502655,-73.94834137,40.80872726,Y,522
id3087709,1,4/6/2016 18:25,4/6/2016 18:39,1,-73.97335052,40.75278854,-73.99182129,40.74965668,N,807
id1949820,2,1/5/2016 6:45,1/5/2016 6:47,1,-73.9884491,40.75971985,-73.98095703,40.76536942,N,165
id2784979,1,2/13/2016 18:13,2/13/2016 18:31,4,-73.95667267,40.7711525,-73.98120117,40.73807144,N,1102
id2340574,2,2/3/2016 16:06,2/3/2016 16:24,1,-73.99019623,40.76983643,-73.97805786,40.753582,N,1069
id0542900,2,5/31/2016 23:01,5/31/2016 23:28,2,-73.9841156,40.72169876,-74.00834656,40.65064621,N,1617
id1464951,1,5/4/2016 21:03,5/4/2016 21:16,2,-73.97759247,40.78701019,-73.94557953,40.77830124,N,759
id0572041,1,2/4/2016 23:38,2/4/2016 23:48,2,-73.98999023,40.76071167,-74.00403595,40.74213409,N,581
id2483303,2,3/18/2016 11:41,3/18/2016 12:02,1,-73.86333466,40.76996613,-73.93793488,40.80638885,N,1283
id0062093,2,2/28/2016 14:11,2/28/2016 14:20,1,-74.01502228,40.71639633,-74.00398254,40.7298317,N,494
id2087252,2,1/22/2016 8:04,1/22/2016 8:10,1,-73.98707581,40.76042175,-73.96799469,40.76027679,N,400
id3434215,2,2/17/2016 11:12,2/17/2016 11:25,2,-73.97956085,40.75244141,-73.99154663,40.76542282,N,837
id1416063,2,5/27/2016 3:52,5/27/2016 4:01,1,-73.98715973,40.72912979,-73.99471283,40.75028992,N,537
id0543194,1,4/1/2016 6:11,4/1/2016 6:55,1,-73.77656555,40.64534378,-73.98248291,40.63740158,N,2646
id2244605,1,6/15/2016 9:36,6/15/2016 9:49,1,-73.94904327,40.78162003,-73.96359253,40.76160431,N,777
id2371115,1,5/1/2016 19:20,5/1/2016 20:13,1,-73.77680969,40.64548874,-73.85494232,40.87865067,N,3230
id1119425,1,5/27/2016 21:20,5/27/2016 21:38,1,-73.97915649,40.76164246,-73.99981689,40.73864746,N,1084
id1055133,1,6/20/2016 17:53,6/20/2016 18:07,1,-73.9978714,40.72339249,-73.97877502,40.73105621,N,889
id1223723,1,5/15/2016 9:49,5/15/2016 9:54,1,-73.96727753,40.76047897,-73.95287323,40.77245331,N,315
id0312201,2,1/9/2016 22:00,1/9/2016 22:09,3,-73.99334717,40.73175049,-74.00746918,40.71559143,N,558
id1229058,2,1/16/2016 15:45,1/16/2016 15:57,1,-73.97039795,40.78355026,-73.97338867,40.76431656,N,685
id0607766,2,1/30/2016 12:28,1/30/2016 12:35,6,-74.00959015,40.71517563,-73.99681854,40.71492004,N,411
id3151289,2,4/24/2016 21:00,4/24/2016 21:06,1,-73.95969391,40.76690674,-73.97597504,40.74477386,N,374
id3791601,1,3/24/2016 20:02,3/24/2016 20:20,1,-73.99570465,40.76451111,-73.9669342,40.75696182,N,1080
id1031040,1,4/16/2016 13:04,4/16/2016 13:21,1,-73.99781036,40.75095367,-73.96645355,40.76732635,N,1031
id0626500,1,5/4/2016 13:35,5/4/2016 13:46,1,-74.00082397,40.75791168,-73.98783875,40.75305176,N,640
id2154538,2,2/10/2016 17:39,2/10/2016 17:42,1,-74.00509644,40.74095917,-74.00849152,40.73476028,N,197
id1225547,2,2/6/2016 3:53,2/6/2016 3:58,1,-73.99430847,40.71228027,-73.9876709,40.72418976,N,329
id2788828,1,3/22/2016 22:12,3/22/2016 22:37,1,-73.97761536,40.68463135,-73.93466949,40.76101303,N,1504
id1523609,1,3/31/2016 15:27,3/31/2016 15:32,1,-73.95013428,40.77148819,-73.95860291,40.77140808,N,259
id3922928,1,5/31/2016 14:10,5/31/2016 14:45,2,-73.99208832,40.74341202,-73.96298218,40.77400589,N,2103
id1102890,1,3/23/2016 21:25,3/23/2016 21:30,2,-73.95296478,40.7832489,-73.96392822,40.77619553,N,282
id2164842,2,5/2/2016 0:58,5/2/2016 1:03,1,-73.97051239,40.76187134,-73.98312378,40.76223755,N,301
id3991183,2,4/3/2016 0:40,4/3/2016 0:46,1,-73.9863205,40.73302841,-73.9897995,40.7256279,N,360
id1767469,1,3/19/2016 13:31,3/19/2016 13:53,1,-73.88698578,40.63716507,-73.94020844,40.65235138,N,1326
id0783500,1,2/21/2016 9:40,2/21/2016 9:43,1,-73.98323822,40.77632904,-73.9761734,40.78643799,N,190
id0465793,1,3/11/2016 23:49,3/12/2016 0:07,1,-73.99790192,40.7387352,-73.96131134,40.76861191,N,1049
id3478630,1,4/10/2016 3:15,4/10/2016 3:30,1,-73.99512482,40.72070313,-73.92646027,40.69787979,N,873
id2755441,2,3/18/2016 13:21,3/18/2016 13:32,1,-73.99369049,40.74150085,-73.98908997,40.74814606,N,643
id2470108,1,4/22/2016 14:11,4/22/2016 14:27,1,-73.94634247,40.77301788,-73.96911621,40.76422882,N,960
id3490599,2,3/15/2016 11:43,3/15/2016 12:04,6,-73.95503998,40.77337646,-73.99851227,40.72195053,N,1276
id2036474,1,6/4/2016 16:04,6/4/2016 16:24,1,-73.96473694,40.79162216,-73.97324371,40.75798416,N,1183
id2771308,2,6/2/2016 9:26,6/2/2016 9:41,5,-73.97698975,40.77978897,-74.00749969,40.75246048,N,918
id3739129,1,3/31/2016 3:19,3/31/2016 3:30,1,-74.00518036,40.71753311,-73.99699402,40.75630569,N,658
id3411409,2,3/18/2016 0:55,3/18/2016 0:58,5,-73.98452759,40.74591827,-73.99172974,40.74916077,N,167
id3155870,2,3/18/2016 22:10,3/18/2016 22:15,1,-73.97380066,40.77944183,-73.98587799,40.77785873,N,327
id0048162,2,5/13/2016 7:54,5/13/2016 8:12,1,-73.98165894,40.77008057,-73.99541473,40.75458145,N,1046
id2410964,1,4/25/2016 19:57,4/25/2016 20:13,2,-74.00473022,40.74193573,-73.97066498,40.7564888,N,963
id3784573,1,5/17/2016 14:27,5/17/2016 14:43,2,-74.00479889,40.70990753,-74.01393127,40.7177124,N,940
id1296164,1,4/10/2016 1:51,4/10/2016 2:02,1,-74.00171661,40.72797012,-73.97979736,40.74391174,N,642
id2002924,1,4/9/2016 19:48,4/9/2016 20:02,1,-73.97567749,40.74927521,-73.98271942,40.72264862,N,815
id1631301,2,3/20/2016 0:45,3/20/2016 1:14,2,-74.00422668,40.65459061,-74.00139618,40.74904251,N,1771
id2346048,1,1/9/2016 13:59,1/9/2016 14:10,1,-73.97406769,40.75997925,-73.95963287,40.78207779,N,643
id3482164,2,3/18/2016 10:49,3/18/2016 11:24,5,-73.86279297,40.76879883,-74.01116943,40.71034622,N,2095
id1811933,2,5/26/2016 0:01,5/26/2016 0:14,2,-73.97441101,40.68629074,-73.97976685,40.66913223,N,777
id3446518,2,4/19/2016 8:52,4/19/2016 9:23,6,-73.93899536,40.80485535,-73.95224762,40.77746582,N,1813
id1136179,2,3/5/2016 11:51,3/5/2016 11:56,5,-73.97792053,40.72539139,-73.98911285,40.73049927,N,263
id1152222,2,1/19/2016 19:33,1/19/2016 19:38,6,-73.97057343,40.76747894,-73.97737885,40.76266861,N,299
id0346569,2,2/29/2016 23:41,2/29/2016 23:51,1,-73.98513031,40.72782898,-73.98693848,40.74198914,N,610
id1158205,1,6/19/2016 11:49,6/19/2016 12:01,1,-73.97309113,40.75720596,-74.003685,40.74755096,N,714
id2225357,2,3/3/2016 16:48,3/3/2016 16:56,1,-73.98236084,40.7312088,-73.97718811,40.71411133,N,496
id3647774,1,4/17/2016 1:44,4/17/2016 2:01,1,-73.9910202,40.75021362,-73.9497757,40.78554916,N,1004
id1127103,1,2/18/2016 19:02,2/18/2016 19:21,1,-73.98171234,40.74050903,-73.94581604,40.77768707,N,1159
id1270042,2,4/22/2016 23:28,4/22/2016 23:33,1,-73.99501038,40.740448,-74.0021286,40.73473358,N,324
id2896082,1,3/15/2016 13:17,3/15/2016 13:41,3,-74.0110321,40.70502853,-73.98766327,40.74137878,N,1453
id3072681,2,3/8/2016 8:31,3/8/2016 9:18,1,-73.96858215,40.78646851,-73.98773956,40.7376709,N,2796
id3247943,1,5/26/2016 22:51,5/26/2016 23:16,1,-73.98748016,40.71992111,-73.95225525,40.80225372,N,1495
id1375844,1,2/22/2016 10:05,2/22/2016 10:15,1,-73.98994446,40.73351669,-73.97880554,40.74594498,N,613
id3713556,2,5/23/2016 19:51,5/23/2016 19:55,1,-73.94747925,40.77967834,-73.95535278,40.77938843,N,202
id2446427,2,1/28/2016 7:23,1/28/2016 7:33,1,-73.98560333,40.75718689,-73.97531128,40.74892044,N,577
id1278258,2,6/30/2016 1:52,6/30/2016 2:08,1,-73.98803711,40.72133636,-73.93815613,40.68351364,N,936
id3984078,1,2/15/2016 9:39,2/15/2016 9:58,2,-73.88541412,40.77310562,-73.95384979,40.79886246,N,1161
id2912387,1,1/11/2016 20:10,1/11/2016 20:17,1,-73.97823334,40.78330231,-73.98101807,40.77319336,N,419
id2444289,2,3/30/2016 8:20,3/30/2016 8:30,1,-73.99414063,40.75115967,-73.97593689,40.74858093,N,599
id0219882,2,4/2/2016 13:47,4/2/2016 13:50,4,-73.98193359,40.77415848,-73.98744202,40.77615738,N,191
id1273464,2,2/10/2016 23:21,2/10/2016 23:30,3,-73.99858856,40.72792053,-73.99694061,40.71343613,N,538
id1357475,2,5/1/2016 17:49,5/1/2016 18:02,1,-73.99475861,40.72117615,-74.014534,40.71404648,N,763
id3870079,2,6/4/2016 13:41,6/4/2016 13:52,1,-73.97271729,40.78060913,-73.98625183,40.7768631,N,679
id0191539,1,4/8/2016 22:40,4/8/2016 22:49,1,-73.97717285,40.74356842,-73.98564148,40.74682999,N,499
id0445413,2,3/10/2016 11:17,3/10/2016 11:24,1,-73.98838043,40.77658844,-73.9765625,40.7856102,N,402
id1469309,1,5/11/2016 0:26,5/11/2016 0:36,1,-73.98931122,40.73429489,-74.01361847,40.70228958,N,596
id3603841,1,1/14/2016 16:27,1/14/2016 16:36,1,-73.97780609,40.76351929,-73.95760345,40.77034378,N,508
id0878329,1,5/9/2016 11:28,5/9/2016 11:39,1,-73.97247314,40.75964355,-73.98114777,40.7533989,N,668
id0192140,1,2/1/2016 23:29,2/1/2016 23:36,1,-74.00241852,40.7337532,-73.98867035,40.74850845,N,423
id3374822,2,2/17/2016 21:48,2/17/2016 21:52,1,-73.95396423,40.78764725,-73.94905853,40.78144073,N,250
id1581957,2,4/27/2016 14:00,4/27/2016 14:19,5,-74.00411987,40.74209595,-73.98512268,40.74721146,N,1138
id0621006,2,2/25/2016 18:34,2/25/2016 18:43,2,-73.99193573,40.74796677,-73.98314667,40.74161148,N,569
id1152800,1,2/5/2016 11:44,2/5/2016 12:05,2,-74.00434113,40.74163055,-73.96894836,40.75801086,N,1274
id0812086,2,3/9/2016 11:48,3/9/2016 11:57,1,-73.97866821,40.7537384,-73.97008514,40.76290131,N,511
id0628699,2,1/13/2016 21:16,1/13/2016 21:47,1,-73.86249542,40.76883316,-73.99325562,40.76254654,N,1871
id1163091,2,4/1/2016 20:26,4/1/2016 20:38,1,-73.98667145,40.75120544,-73.97725677,40.78458786,N,728
id2303080,1,2/22/2016 8:21,2/22/2016 8:31,1,-73.96125031,40.76903152,-73.97203827,40.75928879,N,640
id1054674,1,2/22/2016 10:55,2/22/2016 11:11,2,-73.99118805,40.75029755,-73.97338104,40.75543213,N,971
id3560374,1,3/25/2016 7:34,3/25/2016 7:42,1,-73.97035217,40.78908539,-73.96578217,40.76553726,N,492
id1320338,2,1/24/2016 14:33,1/24/2016 14:59,1,-73.98252106,40.73141098,-73.93952179,40.7985878,N,1538
id2006158,1,6/25/2016 11:26,6/25/2016 11:32,1,-73.97549438,40.74890137,-73.96910858,40.76079178,N,354
id3734072,1,2/16/2016 8:58,2/16/2016 9:08,1,-73.98351288,40.76584244,-73.97828674,40.75725174,N,592
id3275027,2,5/11/2016 9:13,5/11/2016 9:21,5,-73.99172211,40.74917984,-73.9874115,40.73899841,N,511
id0132291,2,5/20/2016 20:50,5/20/2016 20:56,1,-73.98184204,40.77206039,-73.9692688,40.79782867,N,398
id3742475,2,2/6/2016 1:32,2/6/2016 1:37,6,-73.97898865,40.72975922,-73.97898865,40.72975922,N,274
id2947013,2,5/17/2016 6:42,5/17/2016 6:54,5,-74.00314331,40.74776077,-73.97145844,40.7611618,N,729
id3969227,1,1/8/2016 7:05,1/8/2016 7:21,1,-74.00829315,40.7379837,-73.97066498,40.75900269,N,1012
id3314516,2,3/2/2016 8:37,3/2/2016 9:05,1,-73.99542236,40.72499084,-73.96302032,40.77484894,N,1654
id1728880,2,1/25/2016 0:57,1/25/2016 1:14,1,-73.99040222,40.7145195,-73.99900818,40.74451065,N,983
id2095796,1,4/16/2016 0:07,4/16/2016 0:11,3,-74.01295471,40.71366501,-74.00856018,40.72005463,N,259
id1638474,1,2/11/2016 6:29,2/11/2016 6:43,1,-74.00904846,40.71348572,-73.96773529,40.76861954,N,845
id2431258,2,6/24/2016 22:45,6/24/2016 22:54,5,-73.99344635,40.74715805,-74.00969696,40.73246384,N,529
id1507321,1,2/25/2016 18:38,2/25/2016 18:43,1,-73.99489594,40.72795868,-73.99358368,40.73275757,N,263
id3709769,1,1/22/2016 14:27,1/22/2016 14:37,1,-73.98430634,40.76560593,-73.9950943,40.75003052,N,575
id2563851,2,5/20/2016 18:49,5/20/2016 18:54,2,-73.9587326,40.77474976,-73.94714355,40.77236938,N,269
id1235657,1,3/25/2016 22:13,3/25/2016 22:16,1,-73.99341583,40.74644852,-73.99486542,40.75021744,N,231
id2109127,1,4/22/2016 19:17,4/22/2016 19:33,1,-73.94426727,40.82482529,-73.97828674,40.78352356,N,995
id0768614,2,2/21/2016 20:45,2/21/2016 20:50,1,-73.99237823,40.74898148,-73.9790802,40.74119568,N,311
id3440468,1,4/10/2016 16:24,4/10/2016 16:40,1,-73.974617,40.75161362,-74.00019073,40.7623558,N,993
id2552269,2,4/19/2016 23:42,4/19/2016 23:57,5,-73.96675873,40.76415634,-73.94296265,40.7991333,N,858
id3105749,2,4/22/2016 13:46,4/22/2016 13:53,1,-73.99339294,40.76214218,-73.98278046,40.76477814,N,420
id3156342,1,6/12/2016 21:18,6/12/2016 21:39,1,-73.8634491,40.77006531,-73.96152496,40.75964355,N,1239
id0608846,2,5/25/2016 13:45,5/25/2016 13:57,1,-73.98010254,40.75370407,-73.99331665,40.74161148,N,704
id1255951,2,5/25/2016 18:04,5/25/2016 18:14,1,-74.01378632,40.71340179,-74.00762939,40.74084091,N,589
id3713472,2,6/14/2016 10:28,6/14/2016 11:05,2,-73.94233704,40.75424957,-73.9885025,40.76921844,N,2191
id2838653,2,1/18/2016 19:18,1/18/2016 19:23,2,-73.98901367,40.75347519,-73.98898315,40.74040985,N,307
id0825657,1,2/25/2016 6:00,2/25/2016 6:32,1,-73.97723389,40.78755951,-74.17711639,40.6947403,N,1927
id0365285,2,2/9/2016 4:10,2/9/2016 4:19,6,-74.00803375,40.70770645,-73.96576691,40.75819016,N,528
id3835805,1,2/27/2016 1:42,2/27/2016 1:51,1,-74.00050354,40.72699738,-74.0100174,40.71997833,N,535
id2274142,1,4/12/2016 11:25,4/12/2016 11:38,1,-73.97901154,40.77120972,-73.97046661,40.75965118,N,794
id3109110,2,6/11/2016 11:57,6/11/2016 12:35,1,-73.78876495,40.64730072,-73.90377808,40.75134659,N,2257
id1563809,1,2/21/2016 1:06,2/21/2016 1:14,1,-73.98022461,40.76602173,-73.95514679,40.77008057,N,467
id1664980,2,2/17/2016 20:52,2/17/2016 20:58,2,-74.00007629,40.72690964,-73.98729706,40.72103119,N,370
id2370336,2,4/5/2016 7:53,4/5/2016 8:10,1,-73.98336792,40.73844147,-73.95333099,40.76457977,N,1001
id1476478,1,3/18/2016 23:28,3/18/2016 23:38,1,-74.00913239,40.71617508,-73.98938751,40.74552155,N,592
id0868254,1,2/2/2016 10:41,2/2/2016 10:56,1,-73.98178864,40.77973557,-73.95333862,40.77682877,N,950
id3603445,2,6/15/2016 17:24,6/15/2016 17:50,1,-73.97880554,40.75027847,-73.95983124,40.7766304,N,1575
id0937750,1,3/27/2016 19:07,3/27/2016 19:10,1,-73.80715942,40.65376282,-73.78263855,40.64406967,N,148
id1652982,2,2/7/2016 17:57,2/7/2016 18:00,2,-73.98396301,40.7806015,-73.97966003,40.7865181,N,188
id1659623,2,3/6/2016 3:18,3/6/2016 3:22,1,-73.9885788,40.73141098,-73.98964691,40.72312927,N,240
id2329235,2,4/8/2016 15:48,4/8/2016 16:03,1,-73.98780823,40.75488663,-73.97097015,40.75733185,N,914
id1423916,1,3/18/2016 17:16,3/18/2016 17:18,1,-73.98748016,40.72437668,-73.98271179,40.73106766,N,112
id0268224,1,4/20/2016 23:23,4/20/2016 23:30,1,-74.0076828,40.74273682,-74.01473236,40.71787643,N,426
id3717207,2,2/15/2016 21:09,2/15/2016 21:19,1,-73.99280548,40.72428513,-74.01704407,40.71141815,N,598
id1145218,2,5/2/2016 16:47,5/2/2016 17:25,3,-73.99488068,40.74020386,-73.86485291,40.77033615,N,2271
id1710741,1,2/1/2016 17:41,2/1/2016 17:51,1,-73.97681427,40.76016617,-73.99097443,40.73997879,N,571
id0795042,1,2/28/2016 14:56,2/28/2016 15:00,1,-73.96955872,40.78541565,-73.9763031,40.7890358,N,228
id3639634,2,4/22/2016 10:58,4/22/2016 11:03,2,-73.9798584,40.74636841,-73.98529053,40.73870087,N,260
id3037150,2,4/30/2016 22:46,4/30/2016 23:05,6,-73.95406342,40.78139114,-73.98484802,40.73609924,N,1135
id3191526,1,3/17/2016 21:17,3/17/2016 21:36,1,-74.00097656,40.73625565,-73.97147369,40.75478363,N,1117
id1470973,2,5/20/2016 1:08,5/20/2016 1:31,2,-73.97392273,40.75427628,-74.01728058,40.70503616,N,1349
id2281944,1,1/4/2016 19:16,1/4/2016 19:24,1,-73.96016693,40.76623917,-73.95865631,40.78070068,N,470
id1206690,1,3/26/2016 21:13,3/26/2016 21:34,1,-74.00330353,40.7328949,-73.98535919,40.76340866,N,1239
id1741474,1,2/12/2016 18:42,2/12/2016 18:51,1,-73.99459839,40.73488617,-73.99182129,40.72605515,N,508
id1026972,2,2/5/2016 20:33,2/5/2016 20:43,1,-73.98405457,40.76514816,-74.00099182,40.74621964,N,592
id2977025,2,4/9/2016 4:43,4/9/2016 4:46,1,-73.99996948,40.73404694,-74.00268555,40.73077011,N,134
id2411106,2,3/11/2016 22:59,3/11/2016 23:29,4,-73.99375153,40.72088623,-73.98464203,40.76971436,N,1770
id2339400,1,1/19/2016 16:30,1/19/2016 16:52,1,-73.96255493,40.77468872,-73.96505737,40.75963211,N,1345
id1177992,2,5/26/2016 20:17,5/26/2016 20:26,1,-73.95584869,40.77859116,-73.97987366,40.78633881,N,527
id1766905,1,1/10/2016 21:59,1/10/2016 22:13,1,-73.98789978,40.722332,-73.97470856,40.68637085,N,838
